	It's suddenly looking very possible that Republicans could regain control of both houses of Congress for the first time in eight years.	[(u'republicans', u'regain', u'control')]	,It,Republicans,control,both houses,Congress,the first time,eight years	0	0	1	0
	What then?	[]	,What	0	0	1	0
	The main thing to expect: You're going to hear a lot less about debt and deficits from Republicans and a lot more from Democrats.	[(u'you', u'hear', u'less'), (u'thing', u'hear', u'less')]	,The main thing,You,debt,deficits,Republicans,Democrats	-0.3008	0.096	0.904	0
	It's almost a rule of American politics that the losers of the last election talk about deficits, while the winners talk about what they want to do.	[(u'it', u"'s", u'rule')]	,It,almost a rule,American politics,the losers,deficits,the winners,they	0	0.11	0.747	0.143
	It happened after 2008: Barack Obama's triumphant Democrats announced huge new spending plans; the defeated and discarded Republicans fulminated about red ink.	[(u'democrats', u'announced', u'plans')]	,It,Barack Obama's triumphant Democrats,huge new spending plans,Republicans,red ink	0.0516	0.188	0.616	0.195
	It happened after the recount election of 2000.	[(u'It', u'happened', None)]	,It,the recount election	0	0	1	0
	Then it was Republicans who had plans -- tax cuts, defense buildups -- and Democrats who fretted about the impact on the budget balance.	[(u'it', u'was', u'republicans'), (u'it', u'was', u'cuts'), (u'who', u'had', u'plans')]	,it,Republicans,who,plans,Democrats,who,the impact,the budget balance	-0.1779	0.086	0.856	0.058
	It happened after the stunning Republican sweep in the congressional elections of 1994.	[(u'It', u'happened', None)]	,It,the stunning Republican sweep,the congressional elections	0.3818	0	0.822	0.178
	Abruptly, President Clinton -- who had campaigned only two years earlier on a bold program of "investments" -- reinvented himself as Mr. Fiscal Responsibility.	[(u'clinton', u'reinvented', u'himself')]	,President Clinton,who,a bold program,"investments,himself,Mr. Fiscal Responsibility	0.3818	0	0.894	0.106
	The triumphant Republicans sent Clinton tax cut after tax cut.	[(u'republicans', u'sent', u'cut')]	,The triumphant Republicans,Clinton tax cut,tax cut	0.0516	0.288	0.479	0.233
	He vetoed most of them, but finally signed a reduction in the capital gains tax in 1997, as part of a bargain to secure spending programs that he preferred.	[(u'he', u'vetoed', u'most'), (u'bargain', u'secure', u'programs')]	,He,them,a reduction,the capital gains tax,part,a bargain,spending programs,he	0.8126	0	0.741	0.259
	And so it will be if Republicans take full control of Congress after 2014.	[(u'republicans', u'take', u'control')]	,it,Republicans,full control,Congress	0	0	1	0
	The debt crisis that used to present such a generational challenge?	[(u'that', u'present', u'challenge'), (u'crisis', u'present', u'challenge')]	,The debt crisis,such a generational challenge	-0.743	0.443	0.47	0.087
	The new "red menace" -- this time of red ink rather than the Red Army?	[]	,The new "red menace,red ink,the Red Army	-0.4939	0.186	0.814	0
	It will suddenly take a back seat to the need to accelerate economic growth by cutting tax rates.	[(u'it', u'take', u'seat'), (u'need', u'accelerate', u'growth'), (u'need', u'cutting', u'rates')]	,It,a back seat,the need,economic growth,tax rates	0.2732	0.079	0.785	0.136
	Meanwhile the Obama Democrats -- who five years ago accepted budget deficits of nearly 10% of GDP as indispensable to economic recovery -- will suddenly decide that the country's present deficit of less than half that amount is intolerable and unacceptable.	[(u'who', u'accepted', u'deficits')]	,the Obama Democrats,who,budget deficits,GDP,economic recovery,the country's present deficit,half,that amount	-0.5574	0.124	0.83	0.046
	The President's latest budget proposes to reduce the deficit below 2%, thanks in large part to new tax revenues generated by the lapse of the Bush tax cuts at the end of 2012 and the new Obamacare taxes that went into effect at the same time.	[(u'budget', u'reduce', u'deficit')]	,The President's latest budget,the deficit,large part,new tax revenues,the lapse,the Bush tax cuts,the end,effect,the same time	-0.25	0.096	0.846	0.057
	If Republicans win in November 2014, they will try to send that money back home.	[(u'they', u'send', u'money')]	,Republicans,November,they,that money	0.5859	0	0.787	0.213
	President Obama will invoke "fiscal responsibility," Clinton style, in hope of thwarting them.	[(u'obama', u'invoke', u'responsibility'), (u'hope', u'thwarting', u'them')]	,President Obama,fiscal responsibility,hope,them	0.296	0.109	0.705	0.186
	Deficit reduction is everybody's second favorite policy, after their first favorite, "Doing what I want."	[(u'reduction', u'is', u'policy')]	,Deficit reduction,everybody's second favorite policy,their first favorite,what,I	0.5106	0.137	0.558	0.305
	This may explain the seeming paradox that deficits tend to shrink during periods of divided government (like the final six years of the Clinton and Obama presidencies) and to widen during period of united government (like the first six years of the George W. Bush presidency and the first two years of Clinton and Obama).	[(u'paradox', u'seeming', None), (u'deficits', u'tend', None), (u'paradox', u'shrink', None), (u'government', u'divided', None), (u'paradox', u'widen', None)]	,the seeming paradox,deficits,periods,divided government,the final six years,the Clinton and Obama presidencies,period,united government,the first six years,the George W. Bush presidency,the first two years,Clinton,Obama	0.34	0.024	0.927	0.049
	To put it even more bluntly: Deficits don't shrink because politicians reach Grand Bargains.	[(u'politicians', u'reach', u'bargains')]	,it,Deficits,politicians,Grand Bargains	0.4767	0	0.745	0.255
	Deficits shrink precisely when politicians are least able to do anything grand.	[(u'Deficits', u'shrink', None), (u'politicians', u'are', None)]	,Deficits,politicians,anything	0.4588	0	0.786	0.214
	Deficits shrink not when leaders compromise, but when they squabble.	[(u'Deficits', u'!shrink', None), (u'leaders', u'compromise', None), (u'they', u'squabble', None)]	,Deficits,leaders,they	0	0	1	0
	Right now, the deficit is shrinking at the fastest pace since the end of World War II.	[(u'deficit', u'is', None)]	,the deficit,the fastest pace,the end,World War II	-0.765	0.306	0.694	0
	Much of this improvement can be explained by economic recovery; much, but not all.	[(u'Much', u'explained', None)]	,this improvement,economic recovery	0.3071	0	0.852	0.148
	And that part of deficit reduction explained by public policy has been put in place (and will likely continue for at least the next two years) by political conflict, not by deal-making.	[(u'reduction', u'explained', None), (u'part', u'put', None)]	,that part,deficit reduction,public policy,place,at least the next two years,political conflict	-0.6124	0.143	0.857	0
	The Bush tax cuts expired at the end of 2012, as did the payroll tax holiday put in place to counter the 2009 recession.	[(u'holiday', u'counter', u'recession')]	,The Bush tax cuts,the end,the payroll tax holiday,place,the 2009 recession	-0.3182	0.174	0.732	0.094
	Obamacare's new taxes on high-income earners went into effect the very next day.	[(u'taxes', u'went', None)]	,Obamacare's new taxes,high-income earners,effect	0	0	1	0
	These tax increases enrage Republicans.	[(u'increases', u'enrage', u'republicans')]	,These tax increases,Republicans	-0.5574	0.474	0.526	0
	Yet until and unless Republicans can elect a president to sign a tax cut passed by Congress, the tax increases will remain in effect, collecting rising revenues for the government in Washington.	[(u'republicans', u'elect', u'president'), (u'president', u'sign', u'cut')]	,Republicans,a president,a tax cut,Congress,the tax increases,effect,rising revenues,the government,Washington	-0.2732	0.068	0.932	0
	To end the debt ceiling fight in 2011, the parties agreed to an emergency measure -- a budget sequester that mindlessly imposes spending cuts across the federal discretionary budget.	[(u'that', u'imposes', u'cuts')]	,the debt ceiling fight,the parties,an emergency measure,spending cuts,the federal discretionary budget	-0.6705	0.305	0.566	0.129
	The hope was that the sheer irrationality of the sequester would force the parties to agree on a more sensible plan.	[(u'irrationality', u'force', u'parties')]	,The hope,the sheer irrationality,the sequester,the parties,a more sensible plan	0.6597	0.101	0.597	0.302
	So much for that.	[]		0	0	1	0
	The sequester continues to hack away -- and as things stand, will continue to hack away for the remainder of the decade.	[(u'sequester', u'continues', None), (u'things', u'stand', None)]	,The sequester,things,the remainder,the decade	0	0	1	0
	Health care cost inflation is slowing down, for reasons economists don't fully understand.	[(u'inflation', u'slowing', None), (u'reasons', u'!do', None), (u'economists', u'!understand', None)]	,Health care cost inflation,reasons,economists	0.4939	0	0.789	0.211
	Is the slowdown a rare positive effect of the Great Recession?	[]	,the slowdown,the Great Recession	0.7096	0.16	0.4	0.44
	Is Obamacare delivering as promised?	[]		0.3612	0	0.615	0.385
	Or is it just a manifestation of the old rule that nothing continues forever?	[(u'nothing', u'continues', None)]	,it,just a manifestation,the old rule,nothing	0	0	1	0
	Whatever the explanation, that explanation is likely to remain in force for some time to come.	[(u'explanation', u'is', None), (u'explanation', u'is', None), (u'time', u'come', None)]	,the explanation,that explanation,force,some time	0	0	1	0
	Obamacare can't be repealed, can't be expanded, and can't be fixed.	[(u'Obamacare', u'!repealed', None), (u'repealed', u'!expanded', None)]	,Obamacare	0	0	1	0
	Whatever Obamacare does, it's going to keep doing it for a long time to come.	[(u'Obamacare', u'does', None), (u'it', u'going', None), (u'time', u'come', None)]	,Obamacare,it,it,a long time	0	0	1	0
	A friendly foreign observer of U.S. politics used to joke: "It's never over till it's over -- and it's never over."	[(u'observer', u'used', None), (u'It', u"!'s", None), (u'it', u"'s", None), (u'it', u"!'s", None)]	,A friendly foreign observer,U.S. politics,It,it,it	0.6597	0	0.769	0.231
	You could add a PS to that rule: "And when it's over, it's not because anybody likes the result -- but because so many different people hate it for so many different reasons."	[(u'you', u'add', u'ps'), (u'anybody', u'likes', u'result'), (u'people', u'hate', u'it')]	,You,a PS,that rule,it,it,anybody,the result,many different people,it,so many different reasons	-0.7728	0.183	0.817	0
	|Follow us on Twitter @CNNOpinion
Join us on Facebook/CNNOpinion
The opinions expressed in this commentary are solely those of David Frum.|	[(u'opinions', u'are', u'those')]	,us,Twitter @CNNOpinion,us,Facebook,The opinions,this commentary,David Frum	0.296	0	0.901	0.099
	|David Frum says the news channel caters to an older audience worried about the direction of change in America
Editor's note: David Frum, a CNN contributor, is a contributing editor at The Daily Beast.|	[(u'Frum', u'says', None), (u'channel', u'caters', None), (u'audience', u'worried', None), (u'editor', u'contributing', None)]	|,David Frum,the news channel,an older audience,the direction,change,America
Editor's note,a contributing editor,The Daily Beast|	-0.296	0.066	0.934	0
	He is the author of eight books, including a new novel, "Patriots," and a post-election e-book, "Why Romney Lost."	[(u'he', u'is', u'author'), (u'author', u'including', u'novel')]	,He,the author,eight books,a new novel	0.3182	0	0.874	0.126
	Frum was a special assistant to President George W. Bush from 2001 to 2002.	[(u'frum', u'was', u'assistant')]	,Frum,a special assistant,President George W. Bush	0.4019	0	0.816	0.184
	(CNN) -- "Viewers don't want to be informed.	[(u'Viewers', u'!want', None)]	,(CNN,Viewers	-0.0572	0.149	0.851	0
	Viewers want to feel informed."	[(u'Viewers', u'want', None)]	,Viewers	0.0772	0	0.755	0.245
	Those are the words of Chet Collier, one of the founders of Fox News, as quoted in Gabriel Sherman's new biography of Roger Ailes, the network's chief.	[(u'words', u'quoted', None)]	,the words,Chet Collier,the founders,Fox News,Gabriel Sherman's new biography,Roger Ailes	0	0	1	0
	Mission apparently accomplished: Fox is the most-watched cable news network, and yet, some surveys suggest that people who rely on Fox as their primary information source know less about current events than people who watch no news at all.	[(u'fox', u'is', u'network'), (u'people', u'know', u'less'), (u'who', u'!watch', u'news')]	,Mission,Fox,the most-watched cable news network,some surveys,people,who,Fox,their primary information source,current events,people,who,no news	0.1779	0.052	0.879	0.069
	But to jab at Fox for inaccuracy is to miss Fox's purpose.	[]	,jab,Fox,inaccuracy,Fox's purpose	-0.1531	0.127	0.873	0
	Fox has created an information community.	[(u'fox', u'created', u'community')]	,Fox,an information community	0.25	0	0.714	0.286
	We used to say, "Everybody's entitled to his own opinion, but not his own facts."	[(u'We', u'used', None), (u'Everybody', u'entitled', None)]	,We,Everybody,his own opinion	0.1406	0	0.9	0.1
	In a mass media age, what counted as "fact" was defined by a few great national institutions: a small group of prestigious newspapers, a pair of leading news magazines, a trio of television broadcasters.	[(u'what', u'counted', None), (u'counted', u'defined', None)]	,a mass media age,what,fact,a few great national institutions,prestigious newspapers,leading news magazines,television broadcasters	0.6249	0	0.872	0.128
	Dissenters had a difficult time reaching any kind of large audience -- or even identifying who their audience might be.	[(u'dissenters', u'reaching', u'time'), (u'dissenters', u'reaching', u'kind')]	,Dissenters,a difficult time,any kind,large audience,who,their audience	-0.1779	0.117	0.798	0.085
	Advancing technology opened new possibilities, and Sherman's biography deftly tells the story of how it happened.	[(u'technology', u'opened', u'possibilities'), (u'biography', u'tells', u'story')]	,Advancing technology,new possibilities,Sherman's biography,the story,it	0	0	1	0
	The launch of CNN inspired NBC to create a cable news channel of its own, CNBC.	[(u'launch', u'inspired', u'nbc')]	,The launch,CNN,NBC,a cable news channel	0.6486	0	0.71	0.29
	Roger Ailes -- a former TV producer who had emerged as the most successful Republican campaign consultant of the 1980s -- was hired to run CNBC.	[(u'ailes', u'run', u'cnbc')]	,Roger Ailes,who,the most successful Republican campaign consultant,the 1980s,CNBC	0.624	0	0.854	0.146
	After he lost an internal power struggle, Ailes joined Rupert Murdoch's Fox network.	[(u'he', u'lost', u'struggle'), (u'ailes', u'joined', u'network')]	,he,an internal power struggle,Ailes,Rupert Murdoch's Fox network	-0.5574	0.295	0.705	0
	And the rest, as they say, is history.	[(u'rest', u'is', u'history')]	,the rest,they,history	0	0	1	0
	Before Fox, news programmers had struggled with the question of what their product was.	[(u'programmers', u'struggled', None), (u'product', u'was', None)]	,Fox,news programmers,the question,what,their product	-0.34	0.156	0.844	0
	Did it include health information, and if so, how much?	[(u'it', u'include', u'information')]	,it,health information	0	0	1	0
	Weather?	[]	,Weather	0	0	1	0
	Financial information?	[]	,Financial information	0	0	1	0
	Human interest?	[]	,Human interest	0.4588	0	0.25	0.75
	Political opinion?	[]	,Political opinion	0	0	1	0
	Ailes built his new channel upon a very different question: who is my product for?	[(u'ailes', u'built', u'channel')]	,Ailes,his new channel,a very different question,who,my product	0	0	1	0
	The largest generation in American history, the baby boomers, were reaching deep middle age by the mid-1990s.	[(u'generation', u'reaching', u'age'), (u'boomers', u'reaching', u'age')]	,The largest generation,American history,the baby boomers,deep middle age,the mid-1990s	0.2023	0	0.899	0.101
	They were beginning to share an experience familiar to all who pass age 50: living in a country very different from the one they had been born into.	[(u'they', u'share', u'experience'), (u'who', u'pass', u'age')]	,They,an experience,who,age,a country,the one,they	0.296	0	0.922	0.078
	Fox offered them a new virtual environment in which they could feel more at home than they did in the outside world.	[(u'fox', u'offered', u'them'), (u'fox', u'offered', u'environment'), (u'they', u'feel', u'more')]	,Fox,them,a new virtual environment,they,home,they,the outside world	0	0	1	0
	Fox was carefully designed to look like a TV show from the 1970s: no holograms, no urban hipster studios, lots of primary colors.	[(u'Fox', u'designed', None)]	,Fox,a TV show,the 1970s,primary colors	-0.1027	0.167	0.682	0.152
	In other respects too, Fox offered a path back to a vanishing past.	[(u'fox', u'offered', u'path')]	,other respects,Fox,a path,a vanishing past	0.3182	0	0.813	0.187
	Here was a place in which men were firmly in charge, and in which women were valued most for their physical attractiveness.	[(u'women', u'valued', u'most')]	,a place,men,charge,women,their physical attractiveness	0.6908	0	0.769	0.231
	Here was a place in which ethnic minorities appeared only in secondary roles -- and then, with brave exceptions, only to affirm the rightness of the opinions of the white males in the primary roles.	[(u'minorities', u'appeared', None)]	,a place,ethnic minorities,secondary roles,brave exceptions,the rightness,the opinions,the white males,the primary roles	0.5267	0	0.907	0.093
	Back in the 1970s, students of public opinion had noticed a strange anomaly: in the very years, 1967-1973, when trust in government, business, the military and organized religion most sharply declined, trust in television rose.	[(u'students', u'noticed', u'anomaly'), (u'military', u'organized', u'religion')]	,the 1970s,students,public opinion,a strange anomaly,the very years,government,the military,religion,trust,television	0.7003	0.046	0.787	0.168
	Some speculated that TV as an institution had an inherently adversarial relationship to other institutions: TV enhanced its own credibility by denigrating the credibility of everything and everyone that wasn't TV.	[(u'tv', u'enhanced', u'credibility'), (u'that', u'!was', u'tv')]	,that TV,an institution,an inherently adversarial relationship,other institutions,TV,its own credibility,the credibility,everything,everyone,n't TV	-0.3612	0.077	0.923	0
	That theory was coded into the DNA of Fox.	[(u'theory', u'was', None)]	,That theory,the DNA,Fox	0	0	1	0
	Here, on this station, the chosen market segment could enjoy security and validation.	[(u'segment', u'enjoy', u'security'), (u'segment', u'enjoy', u'validation')]	,this station,the chosen market segment,security,validation	0.6808	0	0.663	0.337
	Out there was depicted a hostile world of threats, danger, crime, and decaying values.	[(u'out', u'depicted', u'world')]	,a hostile world,threats	-0.9062	0.607	0.283	0.109
	In the nearly two decades since the launch of Fox, the average age of the viewers has increased -- and so has their alienation from a country that twice elected Barack Obama to the presidency.	[(u'that', u'elected', u'obama')]	,the nearly two decades,the launch,Fox,the average age,the viewers,their alienation,a country,Barack Obama,the presidency	-0.0679	0.065	0.878	0.058
	Economic prospects have narrowed and darkened for middle-income people.	[(u'prospects', u'narrowed', None)]	,Economic prospects,middle-income people	0.296	0	0.784	0.216
	First the stock market, then the housing market, then the gold market bubbled and burst -- taking the savings of the unwary with them.	[(u'burst', u'taking', u'savings')]	,the stock market,the gold market,burst,the savings,them	0	0	1	0
	Americans in their 60s have reason to worry about the stability of Social Security and Medicare.	[(u'americans', u'have', u'reason')]	,Americans,their 60s,reason,the stability,Social Security,Medicare	-0.128	0.15	0.725	0.124
	New claims on government assistance -- unemployment insurance, health care spending on under-65s -- can be seen as drains on resources that would otherwise flow to the over-65s.	[(u'care', u'spending', None), (u'claims', u'seen', None), (u'insurance', u'seen', None), (u'resources', u'would', None), (u'that', u'flow', None)]	,New claims,government assistance,unemployment insurance,under-65s,drains,resources,the over-65s	0.0772	0.09	0.81	0.1
	The question famously associated with Fox News' Bill O'Reilly, "Who's looking out for you?"	[(u'question', u'associated', None), (u'question', u"'s", None), (u'Who', u'looking', None)]	,The question,Fox News,Who,you	0	0	1	0
	resonates especially powerfully in the ears of the economically anxious elderly in a rapidly changing country.	[(u'country', u'changing', None)]	,the ears,a rapidly changing country	-0.25	0.125	0.875	0
	Gabriel Sherman tells eyebrow-raising stories about Roger Ailes.	[(u'sherman', u'tells', u'stories')]	,Gabriel Sherman,eyebrow-raising stories,Roger Ailes	0	0	1	0
	Always a man who kept enemies' lists, Ailes has -- in Sherman's account -- succumbed to increasing apprehension as he has gained increasing power.	[(u'who', u'kept', u'lists'), (u'succumbed', u'increasing', u'apprehension'), (u'he', u'increasing', u'power'), (u'succumbed', u'increasing', u'power')]	,who,enemies' lists,Ailes,Sherman's account,apprehension,he,power	-0.5719	0.218	0.692	0.09
	His office is secured with a double set of locked and coded doors.	[(u'office', u'is', None), (u'doors', u'locked', None)]	,His office,locked and coded doors	0.4019	0	0.803	0.197
	His country home features a panic room.	[(u'home', u'features', u'room')]	,His country home,a panic room	-0.5106	0.398	0.602	0
	Former employees report being followed and suspect their e-mail has been read.	[(u'employees', u'followed', None), (u'mail', u'read', None)]	,employees,their e-mail	-0.296	0.167	0.833	0
	The anxiety that permeates Fox News' broadcasts emanates authentically from the man at the top.	[(u'that', u'permeates', u'broadcasts')]	,The anxiety,Fox News' broadcasts,the man,the top	0.0258	0.103	0.788	0.109
	Yet it speaks also to something pervasive in Fox's audience too.	[(u'it', u'speaks', None)]	,it,something,Fox's audience	0	0	1	0
	Like talk radio before it, but even more intensely, Fox offered information programmed not as a stream of randomly connected facts, but as a means of self-definition and a refuge from a hostile external reality.	[(u'fox', u'offered', u'information')]	,Like talk radio,it,Fox,information,a stream,randomly connected facts,a means,self-definition,a refuge,a hostile external reality	-0.3919	0.1	0.849	0.051
	Fox is a news medium that functions as a social medium.	[(u'fox', u'is', u'medium')]	,Fox,a news medium,a social medium	0	0	1	0
	How this new kind of TV news was built, and at what price, is the story painstakingly narrated by Gabriel Sherman in his indispensable book.	[(u'kind', u'built', None), (u'story', u'narrated', None)]	,this new kind,TV news,what price,the story,Gabriel Sherman,his indispensable book	0	0	1	0
	What to think of this new kind of information entity is up to you.	[(u'think', u'is', None)]	,this new kind,information entity,you	0	0	1	0
	He only reports.	[(u'He', u'reports', None)]	,He	0	0	1	0
	You'll have to decide.	[(u'You', u'have', None)]	,You	0	0	1	0
	Follow us on Twitter @CNNOpinion.	[]	,us,Twitter @CNNOpinion	0	0	1	0
	Join us on Facebook.com/CNNOpinion.	[]	,us,Facebook.com	0.296	0	0.577	0.423
	The opinions expressed in this commentary are solely those of David Frum.	[(u'opinions', u'are', u'those')]	,The opinions,this commentary,David Frum	0	0	1	0
	Presidential historian Doris Kearns Goodwin notes that one of the things that's so special about the State of the Union address is the spectacle of the entire government -- the heads of all three branches -- gathering in one room at the same time.	[(u'one', u'is', u'spectacle')]	,Presidential historian Doris Kearns Goodwin,the things,the State,the Union address,the spectacle,the entire government,all three branches,one room,the same time	0.541	0	0.925	0.075
	Program note: CNN's live, comprehensive coverage of President Barack Obama's State of the Union address starts at 7 p.m.	[(u'coverage', u'starts', None)]	,Program note,comprehensive coverage,President Barack Obama's State,the Union address,7 p.m.	0.25	0	0.895	0.105
	ET Tuesday.	[]	,ET	0	0	1	0
	Go to CNN.com for complete coverage or take it with you on your iPhone, iPad or Android.	[]	,CNN.com,coverage,it,you,your iPhone,iPad,Android	0	0	1	0
	Washington (CNN) -- Presidential historian Doris Kearns Goodwin notes that one of the things that's so special about the State of the Union address is the spectacle of the entire government -- the heads of all three branches -- gathering in one room at the same time.	[(u'one', u'is', u'spectacle')]	,Washington,the things,the State,the Union address,the spectacle,the entire government,all three branches,one room,the same time	0.541	0	0.929	0.071
	"There is something about that ritual and the hunger we all have for that oneness that makes it really unique," Goodwin tells CNN.	[(u'there', u'is', u'something'), (u'goodwin', u'tells', u'cnn')]	,something,that ritual,the hunger,we,that oneness,it,Goodwin,CNN	-0.25	0.083	0.917	0
	"And there is a sense in which the ceremony -- the excitement of seeing the Supreme Court justices, seeing the Congress, seeing the president -- reminds us of some of the pageantry that we all look for in our government."	[(u'there', u'is', u'sense'), (u'excitement', u'seeing', u'justices'), (u'ceremony', u'seeing', u'president'), (u'congress', u'reminds', u'us')]	,a sense,the Supreme Court justices,the Congress,the president,us,the pageantry,we,our government	0.7783	0	0.845	0.155
	|Here are eight State of the Union address moments that Goodwin finds particularly memorable:
2010: Obama and Alito clash over campaign finance
When President Barack Obama criticized the Supreme Court decision in Citizens United, the camera showed Justice Samuel Alito shaking his head and suggesting what Obama was saying was not true.|	[(u'obama', u'criticized', u'decision'), (u'alito', u'shaking', u'head')]	,the Union address moments,Goodwin,campaign finance,President Barack Obama,the Supreme Court decision,Citizens United,the camera,Justice Samuel Alito,his head,what,Obama	0.6449	0.105	0.738	0.157
	It became a big thing.	[(u'it', u'became', u'thing')]	,It,a big thing	0	0	1	0
	Some people thought it was rude of the president to say that.	[(u'president', u'say', u'that')]	,Some people,it,the president	-0.4588	0.214	0.786	0
	Others wondered whether Alito's reaction had to do with the fact that Obama had been a leader against his nomination.	[(u'obama', u'been', u'leader')]	,Others,Alito's reaction,the fact,Obama,a leader,his nomination	0	0	1	0
	Before television, obviously you didn't have to worry if you looked bored or if you were shaking your head or whether you looked like you were disdainful.	[(u'you', u'shaking', u'head')]	,television,you,you,you,your head,you,you	0.2746	0.12	0.725	0.155
	But now, especially after that moment, everybody realized, "I'd better watch my face, as well as what I'm saying, because the camera is there and the audio is there."	[(u'i', u'watch', u'face')]	,that moment,everybody,I,my face,what,I,the camera,the audio	0.6124	0	0.844	0.156
	|By the numbers: State of the Union addresses
2002: "Axis of evil"
In the aftermath of the attacks of September 11, 2001, President George W. Bush went before the Congress and defined the "axis of evil," meaning Iran, Iraq and North Korea.|	[(u'State', u'addresses', None), (u'Bush', u'went', None)]	,the numbers,State,the Union,evil,the aftermath,the attacks,September,President George W. Bush,the Congress,the "axis,evil,Iran,Iraq,North Korea	-0.8074	0.154	0.846	0
	In a sense, "axis" was such a loaded term, because the Axis powers of Italy, Germany and Japan aligned against the U.S. and its allies in World War II.	[(u'axis', u'was', u'term')]	,a sense,"axis,such a loaded term,the Axis powers,Italy,Germany,Japan,the U.S.,its allies,World War II	-0.5994	0.13	0.87	0
	So the idea that the world was now divided into "axis" powers and "allied" powers seemed to suggest a war coming on, which indeed was the truth.	[(u'powers', u'suggest', u'war'), (u'powers', u'suggest', u'war'), (u'idea', u'suggest', u'war'), (u'which', u'was', u'truth')]	,the idea,the world,"axis" powers,"allied" powers,a war,the truth	-0.3818	0.129	0.795	0.076
	|1996: Clinton declares an end to big government
When Bill Clinton said the era of big government is over, he was referring to the Democrats' big midterm congressional losses in 1994, blamed in part on the failure of the big government health care bill that he sponsored.|	[(u'Clinton', u'declares', None), (u'Clinton', u'said', None), (u'era', u'is', None), (u'he', u'referring', None), (u'losses', u'blamed', None), (u'he', u'sponsored', None)]	,Clinton,an end,big government,Bill Clinton,the era,big government,he,the Democrats' big midterm congressional losses,part,the failure,the big government health care bill,he	-0.7096	0.165	0.778	0.058
	What he was signaling: "I'm moving to the center, (and) the Democratic Party is moving to the center."	[(u'he', u'was', None), (u'I', u'moving', None), (u'Party', u'moving', None)]	,What,he,I,the center,the Democratic Party,the center	0.4019	0	0.863	0.137
	He then went on that year to pass welfare reform, a Republican-sponsored idea.	[(u'He', u'went', None), (u'idea', u'sponsored', None)]	,He,that year,welfare reform,a Republican-sponsored idea	0	0	1	0
	That made some liberals mad but ensuring in some ways his re-election.	[]	,some liberals,some ways,his re-election	0.1406	0.142	0.678	0.18
	|To go or not to go: Supreme Court at the address
1986: A delay caused by tragedy
The 1986 State of the Union, delivered by Ronald Reagan, was the first one to be postponed as the Space Shuttle Challenger blew up shortly after lift-off on the day for which the speech was scheduled.|	[(u'delay', u'was', u'one'), (u'state', u'was', u'one')]	,To go or not to go: Supreme Court,the address,A delay,tragedy,The 1986 State,the Union,Ronald Reagan,the Space Shuttle Challenger,lift-off,the day,the speech	-0.8727	0.191	0.784	0.025
	Reagan had such a good sense of timing that he realized it was more important was to directly address the Challenger problem than to deliver the State of the Union.	[(u'reagan', u'had', u'sense'), (u'sense', u'address', u'problem'), (u'sense', u'address', u'problem'), (u'problem', u'deliver', u'state')]	,Reagan,such a good sense,timing,he,it,the Challenger problem,the State,the Union	0.4201	0.079	0.731	0.19
	He gave a masterful, emotional and classy speech from the Oval Office that allowed him to become healer-in-chief, yet another role for the president of the United States.	[(u'he', u'gave', u'speech'), (u'that', u'allowed', u'him'), (u'speech', u'become', u'healer')]	,He,a masterful, emotional and classy speech,the Oval Office,him,healer,chief,yet another role,the president,the United States	0.743	0	0.767	0.233
	|1982: Lenny Skutnik steals the show
When Ronald Reagan turned to the House Gallery and recognized Lenny Skutnik as a hero for jumping into the waters of the Potomac River to help rescue the survivors of an airplane crash, it began a tradition that continues to this day.|	[(u'skutnik', u'steals', u'show'), (u'hero', u'rescue', u'survivors'), (u'hero', u'rescue', u'survivors'), (u'it', u'began', u'tradition')]	,Lenny Skutnik,the show,Ronald Reagan,the House Gallery,Lenny Skutnik,a hero,the waters,the Potomac River,the survivors,an airplane crash,it,a tradition,this day	0.5574	0.106	0.724	0.17
	The first lady's box is now regularly peopled by ordinary citizens who have done extraordinary things.	[(u'who', u'done', u'things')]	,The first lady's box,ordinary citizens,who,extraordinary things	0	0	1	0
	Sometimes the presidents use it as a human touch on their policies or sometimes as an emotional moment that makes the House and the Senate come together.	[(u'presidents', u'use', u'it')]	,the presidents,it,a human touch,their policies,an emotional moment,the House,the Senate	0.1531	0	0.94	0.06
	These people are generally not partisan and are somebody that people can look up to at the same time.	[(u'people', u'are', None), (u'somebody', u'can', None), (u'people', u'look', None)]	,These people,somebody,people,the same time	0	0	1	0
	|CNN's John King: Little will change in D.C. after speech
1974: Defiant Nixon
Here was Nixon's approval rating at only 26%, and the House was already considering impeaching him for Watergate, and his voice was trembling.|	[(u'change', u'was', u'rating'), (u'house', u'impeaching', u'him')]	,Little,D.C.,speech,Nixon's approval rating,the House,him,Watergate,his voice	-0.0772	0.109	0.815	0.077
	At one point, he meant to say that "we must replace the discredited welfare system," but instead says that "we must replace the discredited president."	[(u'we', u'replace', u'system'), (u'we', u'replace', u'president')]	,one point,he,we,the discredited welfare system,we,the discredited president	-0.7003	0.201	0.799	0
	Then he declares one year of Watergate is enough.	[(u'he', u'declares', None), (u'year', u'is', None)]	,he,one year,Watergate	0	0	1	0
